country,year,Control_of_Corruption,Government_Effectiveness,Rule_of_Law,Voice_and_Accountability,Regulatory_Quality,cbi_index,Current_Account_Balance,External_Debt_to_GNI,Debt_Service_to_Exports,GDP_Growth,GDP_per_Capita,Inflation_CPI,Terms_of_Trade,Treatment_Group_x,Criteria_1_x,Criteria_2_x,cpiapadm,cpiamacr,cpiafinq,cpiadebt,realIR,democracy_index,broad_money_to_gdp,Primary_fiscal_balance,CPIScore,EconomicFreedomIndex,Political_Stability,Contract_Enforcement_Score,Polity2_Score,Former_HIPC
JAM,2009,-0.321954697370529,0.276933073997498,-0.401666194200516,0.577551782131195,0.218495637178421,"0,38",-9.3024726659181,97.0695941454396,34.9515390374395,-4.3453018579464,5094.03087418339,9.59224598930482,102.109579258,1,0,1,,,,,4.276962292401511,7.21,44.76194297096545,6.33151446940206,,7.06,-0.363817691802979,,9.0,0
JAM,2010,-0.265738725662231,0.297299355268478,-0.43237179517746,0.462827682495117,0.233887821435928,"0,38",-7.06479945013375,111.477878300425,28.0476702965134,-1.45714720947502,4998.66718141268,12.6105519975603,110.4845648025,1,0,1,,,,,9.69328443234426,7.21,43.67598286231296,4.69691120863373,,7.01,-0.4295414686203,,9.0,0
JAM,2011,-0.187364369630814,0.291849315166473,-0.371135145425797,0.479151219129562,0.245246693491936,"0,38",-14.283409237551,102.594960387927,36.6237590389011,1.73037626746921,5063.19380143837,7.555856465809,107.1018672176,1,0,1,,,,,12.96180043847488,7.13,42.54203652448372,3.22156327627424,,7.07,-0.0629833340644836,,9.0,0
JAM,2012,-0.285973221063614,0.0459933318197727,-0.34698748588562,0.486024707555771,0.176540702581406,"0,38",-9.72634702774029,97.533634321443,37.3827057135913,-0.613636039869121,5010.45967443592,6.87397708674309,100.4431453584,1,0,1,,,,,10.37456239037287,7.39,43.65929576007171,5.5038177465479,38.0,7.25,0.12050811201334,,9.0,0
JAM,2013,-0.304508417844772,0.0747434422373772,-0.319506496191025,0.54337352514267,0.184492602944374,"0,38",-9.51223858387756,92.5263767855286,26.2722239661122,0.5176860128024,5016.0313458778,9.34150076569673,96.4555318425,1,0,1,,,,,8.578676322390299,7.39,45.19743962695239,7.79764137009204,38.0,7.39,0.182374373078346,,9.0,0
JAM,2014,-0.325879484415054,0.202608481049538,-0.237061217427254,0.562573909759521,0.0736076235771179,"0,42",-8.01738724810733,103.505517893663,33.5674248831275,0.689822357374339,5032.44263080999,8.27407886231419,98.8564143828,1,0,1,,,,,9.620375908249889,7.39,44.81108526282133,7.6036949146607,38.0,7.33,0.0244925320148468,,9.0,0
JAM,2015,-0.284242004156113,0.294699430465698,-0.191494479775429,0.608758866786957,0.0153092993423343,"0,42",-3.0312415035281,102.233103676988,87.9215554041542,0.92148712538031,5062.89556466908,3.69154228855725,100.0,1,0,1,,,,,9.677050802279926,7.39,47.20852003130729,7.27826559023231,41.0,7.56,0.0859657227993011,,9.0,0
JAM,2016,-0.208746403455734,0.473698228597641,-0.173104882240295,0.681360483169556,0.0965703874826431,"0,42",-0.308749953750269,103.886277421692,40.2565904402687,1.37522306445538,5119.03971902628,2.35102197485846,100.680387714,1,0,1,,,,,11.2974879032959,7.39,50.46876464213689,7.716196993143,39.0,7.53,0.295468419790268,,9.0,0
JAM,2017,-0.224284201860428,0.552664339542389,-0.134216383099556,0.691000878810883,0.0620441697537899,"0,42",-2.68406864668736,101.365415258748,26.9821050334677,0.997123062335191,5159.34337408318,4.37839864991561,108.459510965,1,0,1,,,,,7.841678201212755,7.29,52.17596546162029,7.59379955390549,44.0,7.46,0.298303365707397,,9.0,0
JAM,2018,-0.23074534535408,0.595467865467072,-0.218186751008034,0.592912912368774,0.129099026322365,"0,42",-1.49278165628941,115.828374338149,23.8314773245161,1.88992368121086,5248.77402203987,3.73663882152163,107.1074132063,1,0,1,,,,,8.66801756353355,7.02,53.59700513970742,7.57557401650056,44.0,7.5,0.423993796110153,,9.0,0
JAM,2019,-0.113761454820633,0.588935792446136,-0.311447709798813,0.612631320953369,0.084404744207859,"0,42",-1.91168616244942,93.9919704602073,86.0414292320372,0.892291653822227,5289.65492391338,3.90510000865872,100.7540796594,1,0,1,,,,,9.513194464935696,6.96,56.46375703182049,7.14981712285855,43.0,7.53,0.388309866189957,51.6,,0
JAM,2020,-0.0458292663097382,0.528545618057251,-0.241394460201263,0.624157547950745,0.0424815155565739,"0,62",-1.13600321037607,105.877611199822,51.1467226717151,-9.92032244889079,4752.33342267359,5.2267777929352,96.3366053541,1,0,1,,,,,8.309335384461974,7.13,71.77673722117942,3.48170853227473,,7.29,0.258682191371918,,,0
JAM,2021,-0.0530839860439301,0.376744121313095,-0.196310371160507,0.618980467319489,0.184438392519951,"0,62",1.01832689330442,112.44655018381,29.6547608525503,4.6014245042592,4958.84581479999,5.86278242801063,102.4840511733,1,0,1,,,,,3.7862101430332,7.13,72.48213666135842,7.01545412465428,,,0.217994332313538,,,0
JAM,2022,-0.02332185767591,0.603865921497345,-0.070953443646431,0.59103798866272,0.190213531255722,"0,62",-0.797768635721277,94.3616496449966,21.5545406482534,5.22151984737387,5215.08607266374,10.3495688391272,,1,0,1,,,,,-1.234776193517795,7.13,66.27350345206814,6.06730950667808,,,0.364242792129517,,,0
JAM,2023,-0.112082988023758,0.407290458679199,-0.174516573548317,0.56428599357605,0.0980334356427193,"0,62",2.92911319510629,80.2195775122473,31.0057124122144,2.20006147154612,5328.61624140582,6.47413734662063,,1,0,1,,,,,-0.0312361035312853,7.06,64.9466613609137,5.78895496683369,,,0.384837329387665,,,0
JOR,2000,0.0611765123903751,0.0169949810951948,0.358365744352341,-0.284868985414505,0.274942636489868,"0,48",0.325990723323388,129.218123009942,20.064936780214,4.24571192079179,3412.07673213708,0.66688092559796,126.1208976332,0,0,0,,,,,12.26379234982809,,112.5505026088986,,,,0.0002097006217809,,-2.0,0
JOR,2001,-0.0005732644349336,0.0479400856420397,0.2099873181432487,-0.540716275572777,0.1496621854603289,"0,48",-0.267729842032371,130.076903135917,19.5152122463396,5.26995757513571,3518.76635312228,1.77220437351017,124.8904426702,0,0,0,,,,,10.08388380622091,,114.6916259408834,,,,,,-2.0,0
JOR,2002,-0.0623230412602425,0.0788851901888847,0.0616088919341564,-0.796563565731049,0.0243817344307899,"0,48",5.23147049546404,134.858416337977,14.1447649486326,5.78380792679296,3644.62434644332,1.83299389002049,123.0252249878,0,0,0,,,,,9.169880498075518,,116.6564615837504,,,,-0.456774443387985,,-2.0,0
JOR,2003,0.333168774843216,0.143887758255005,0.324614763259888,-0.634042143821716,0.190872624516487,"0,48",11.7553354258968,120.987761153873,23.5175084811109,4.16166755544407,3713.15193593268,1.62999999999998,111.4663849536,0,0,0,,,,,6.999114166808441,,127.8578859269302,,,,-0.0737013816833496,,-2.0,0
JOR,2004,0.290117710828781,0.015997190028429,0.297468900680542,-0.549854576587677,0.294872522354126,"0,48",0.343467252781521,110.353717573538,14.3758122615348,8.56721424236899,3935.15704743447,3.36186821476601,107.7183680204,0,0,0,,,,,5.00662804674494,,126.1833664981646,,,6.89,-0.234758883714676,,-2.0,0
JOR,2005,0.280934184789658,-0.0144828595221043,0.299183219671249,-0.514288365840912,0.0782263427972794,"0,48",-18.0414274312333,98.7666113352152,11.8473288174263,8.14659481079931,4151.61313015439,3.49368534619531,111.5767037856,0,0,0,,,,,5.490036197848504,,138.877386394192,,,6.99,-0.132929384708405,,-2.0,0
JOR,2006,0.279343515634537,0.171369686722755,0.303705811500549,-0.717004716396332,0.325835555791855,"0,48",-11.4627147425135,89.3343301813528,11.2744465365603,8.09297527811933,4209.86864014361,6.25172466656443,113.0768367958,0,0,0,,,,,-2.233285550796559,3.92,131.0183880697679,,,6.93,-0.762317538261414,,-2.0,0
JOR,2007,0.287263840436935,0.222188860177994,0.36315992474556,-0.676780760288239,0.315182119607925,"0,48",-16.800812979254,84.0345273140491,10.519468454754,8.17616995204646,4287.35229821209,4.74390639021648,116.2124617416,0,0,0,,,,,3.453389477555903,3.925,129.6200736936684,,,7.05,-0.300741791725159,,-3.0,0
JOR,2008,0.380167007446289,0.228571236133575,0.397879958152771,-0.737368822097778,0.336663454771042,"0,48",-9.06517749543459,59.8991464158498,20.8590507948045,7.22038637280139,4489.95545537311,13.9712310012729,149.0063566909,0,0,0,,,,,-11.80766162789164,3.93,118.4167329855213,,,6.81,-0.370714008808136,,-3.0,0
JOR,2009,0.16472952067852,0.230430722236633,0.216567948460579,-0.784575819969177,0.283120602369308,"0,48",-5.06643525254431,57.2775695624817,5.94222718764496,5.02371007272669,4615.23067817324,-0.739069743144777,156.8846152234,0,0,0,,,,,5.898580861026566,3.835,135.8446602699638,,,7.04,-0.356457054615021,,-3.0,0
JOR,2010,0.0383146591484547,0.0858596563339233,0.146154016256332,-0.799314975738525,0.229590550065041,"0,48",-6.93580742997941,62.7590806656665,5.78863929536448,2.31483422063046,4621.5742854131,4.84551875852116,108.1168103331,0,0,0,,,,,0.8759556374875402,3.74,134.1789704552831,,,7.21,-0.312492519617081,,-3.0,0
JOR,2011,0.0994421243667603,0.0920686945319176,0.20058399438858,-0.796205163002014,0.310276180505753,"0,48",-10.0122011601875,59.7339174529003,6.4642364896789,2.73717988632104,4631.67703841605,4.1624416292779,99.3980532319,0,0,0,,,,,2.646406244255612,3.89,126.6423300679345,,,7.28,-0.513562262058258,,-3.0,0
JOR,2012,0.0705865696072578,0.0400521941483021,0.350899755954742,-0.734492719173431,0.230972111225128,"0,48",-14.8926903748186,58.5598260044692,6.29930345834037,2.42935800100238,4677.47613977192,4.5152295667099,105.5474219187,0,0,0,,,,,3.990197099853467,3.76,115.780125452734,-5.87697388996848,48.0,7.25,-0.523977637290955,,-3.0,0
JOR,2013,0.0657075643539429,-0.0080519560724496,0.375341713428497,-0.806856155395508,0.165576979517937,"0,48",-10.1695840827968,67.4266385860852,6.17182141088357,2.60994737548631,4556.52023716712,4.82462314269537,98.2254457374,0,0,0,,,,,2.700469425785872,3.76,121.3520896803811,-2.05823959367526,45.0,7.33,-0.6063152551651,,-3.0,0
JOR,2014,0.135080352425575,0.134615451097488,0.467034488916397,-0.753745794296265,0.09913120418787,"0,48",-7.07786962691051,66.2217873926144,8.10709321682764,3.38407809933472,4282.11872849239,2.89947905006057,94.3553291706,0,0,0,,,,,5.360006857592484,3.76,108.7484524500695,0.980818352328495,49.0,7.34,-0.540025532245636,,-3.0,0
JOR,2015,0.244334056973457,0.10739266872406,0.414704382419586,-0.769339382648468,0.0968837812542915,"0,48",-8.99211424558988,67.0927641139484,14.1388961326861,2.49652879315188,4042.75678097555,-0.876851359704049,100.0,0,0,0,,,,,6.172976266492208,3.86,111.6765316878722,-1.32278305607236,53.0,7.35,-0.606864869594574,,-3.0,0
JOR,2016,0.25069397687912,0.11637906730175,0.245897457003593,-0.711024165153503,0.0680429935455322,"0,76",-9.65551431813951,68.4833967118955,17.1503390780725,1.9941808493012,3933.14704611068,-0.778430463054142,90.6440914874,0,0,0,,,,,6.662253029497331,3.96,112.7136022149435,0.0271857031728632,48.0,7.37,-0.496246248483658,,-3.0,0
JOR,2017,0.22717559337616,0.0676038041710854,0.235927596688271,-0.713272511959076,0.0803022235631943,"0,76",-10.5575150922046,72.5857469158017,12.3017188255286,2.47359815449045,3940.70199181145,3.32389447576097,92.7602333674,0,0,0,,,,,6.493960189535199,3.87,108.0172491603824,0.731840001299812,48.0,7.33,-0.434586673974991,,-3.0,0
JOR,2018,0.124165490269661,0.0952311158180237,0.231425076723099,-0.717954337596893,0.0308431684970856,"0,76",-6.83122381081,73.9512312696322,13.9594674109825,1.91907091341564,3928.77026821205,4.46231108475481,98.9364580868,0,0,0,,,,,6.24663101401516,3.93,103.7899712425891,0.0019487998482828,49.0,7.37,-0.379854559898376,,-3.0,0
JOR,2019,0.0804593861103058,0.0748296007514,0.132250651717186,-0.694826781749725,0.029683930799365,"0,76",-1.73661317294453,75.2487080766103,19.2145322382441,1.75124077866225,3919.06426916073,0.761514047265601,95.3792430653,0,0,0,,,,,7.755163184102708,3.93,106.3389914334447,-1.00800216551282,48.0,7.42,-0.276885151863098,53.9,,0
JOR,2020,0.0390526093542576,0.0949626415967941,0.186624512076378,-0.747906148433685,0.252726197242737,"0,76",-5.73222808631066,87.290873683743,27.3626006953401,-1.10275188309046,3806.87949354914,0.333294350628378,95.8288771567,0,0,0,,,,,8.247864680544128,3.62,114.5029156259951,-3.11757927026263,,7.33,-0.268401831388474,,,0
JOR,2021,0.0265788305550814,0.194549679756165,0.182595565915108,-0.791406750679016,0.1343132853508,"0,76",-8.0300621920483,90.649566277089,21.3934366564588,3.65564191030398,3874.32707806481,1.34609377243118,99.3850051674,0,0,0,,,,,4.708471174452505,3.49,115.6873853742117,-1.94552876143305,,,-0.312566459178925,,,0
JOR,2022,0.0730289965867996,0.1941107660532,0.217392534017563,-0.802089989185333,0.156793341040611,"0,76",-7.82338416371671,85.4310028654194,21.1143794330388,2.64743616429071,3909.80226400152,4.22915568897117,,0,0,0,,,,,4.631108018093813,3.17,115.7375357951062,-1.51117867344178,,,-0.234430953860283,,,0
JOR,2023,0.0886586904525757,0.386213511228561,0.257768124341965,-0.774707794189453,0.217705458402634,"0,76",-3.74831698453371,88.4405279462259,16.1342663532871,2.67827153754409,3950.31227288316,2.08486986327134,,0,0,0,,,,,7.038072696759262,3.04,113.0465408650297,-0.43524001049275,,,-0.20273420214653,,,0
KAZ,2000,-1.14988946914673,-0.778521120548248,-1.15091466903687,-0.965679228305817,-0.61205130815506,"0,37",2.00256762828012,75.148132695024,32.3698117994259,9.80000000214156,4269.33016782791,13.1808905865732,68.4705711072,0,0,0,,,,,,,15.27038877163659,,,,0.0900903418660164,,,0
KAZ,2001,-1.131737112998965,-0.926586002111434,-1.176670372486115,-1.0191412866115586,-0.65288382768631,"0,37",-6.27245039510067,72.8453466170761,32.3381870625935,13.4999999984358,4822.52862802669,8.35413777161338,63.043849235,0,0,0,,,,,,,17.12383610093579,,,,,,,0
KAZ,2002,-1.1135847568512,-1.07465088367462,-1.20242607593536,-1.0726033449173,-0.69371634721756,"0,37",-4.15780223333077,77.9528010154769,34.886813537048,9.79999999960842,5267.6990320263,5.83692452105644,63.7779993942,0,0,0,,,,,,,19.17032273416573,,,,0.358549177646637,,,0
KAZ,2003,-1.02652370929718,-0.765002310276031,-1.09689700603485,-1.0917055606842,-0.4033422768116,"0,56",-0.884199244172019,79.4635418241711,34.7803349003359,9.30000000033759,5724.43199248054,6.43821810118941,68.6933814665,0,0,0,,,,,,,21.07013612877394,,,,0.356259912252426,,,0
KAZ,2004,-1.10595369338989,-0.776483058929443,-1.12646734714508,-1.12852549552917,-0.472706973552704,"0,56",0.777323158524581,82.1972455699714,37.9839831173846,9.60000000136854,6233.29439373307,6.882054389819,80.0414443466,0,0,0,,,,,,,28.11035231062618,,,6.55,0.0703879743814468,,,0
KAZ,2005,-1.01496338844299,-0.670579016208649,-0.953236162662506,-1.03166806697845,-0.28120756149292,"0,56",0.627462667764142,85.0559410630998,40.1484984903081,9.69999999922682,6787.4115548789,7.57999929125768,99.003616934,0,0,0,,,,,,,27.20931380967549,,,6.36,0.190631836652756,,,0
KAZ,2006,-0.995142638683319,-0.477032124996185,-1.10211932659149,-1.18962633609772,-0.343308329582214,"0,56",-1.01568463503606,103.886110915605,32.5709510723932,10.7,7450.39687062615,8.72169386091733,117.5070052669,0,0,0,,,,,,3.62,36.0060480592774,,,6.13,0.207937806844711,,,0
KAZ,2007,-0.992244720458984,-0.66585373878479,-1.03190290927887,-1.16357934474945,-0.350907623767853,"0,56",-4.54619329218056,104.718369407138,45.8795647346193,8.89999999999405,8036.87599811505,10.8468362075557,122.4307192423,0,0,0,,,,,,3.535,36.03037891089569,,,6.38,0.647996783256531,,,0
KAZ,2008,-0.980641484260559,-0.524131655693054,-0.926385998725891,-1.09226036071777,-0.294380694627762,"0,56",0.964821810457097,93.5758909579848,44.5081391542222,3.30000000021091,8216.52181589585,17.139899777207,144.5647001758,0,0,0,,,,,,3.45,39.04088038446714,,,6.24,0.626638472080231,,,0
KAZ,2009,-0.9315185546875,-0.440470606088638,-0.723441064357758,-1.07559907436371,-0.268264323472977,"0,56",-0.116464485829438,106.657658372815,46.5715160574077,1.19999999942873,8218.39912556048,7.31607858288579,108.4356120877,0,0,0,,,,,,3.375,44.02317211569407,,,6.52,0.776816248893738,,,0
KAZ,2010,-1.00106000900269,-0.492905259132385,-0.695639729499817,-1.13225626945496,-0.283094167709351,"0,56",1.80897140296935,92.6005686097178,56.7946106717344,7.30000000329814,8704.70655484556,7.40046356341398,131.5999613182,0,0,0,,,,,,3.3,38.884379747538,0.205931256286976,,6.48,0.52297180891037,,,0
KAZ,2011,-0.996684908866882,-0.511159062385559,-0.641633808612823,-1.12136948108673,-0.235385775566101,"0,56",7.3030140363931,75.4058752094542,33.9311845536376,7.40000000144188,9223.3021336315,8.452904661768,152.9090110705,0,0,0,,,,,,3.24,34.52967959170643,6.38490773108714,,6.54,-0.338570564985275,,,0
KAZ,2012,-0.921265780925751,-0.525388717651367,-0.772899031639099,-1.17672073841095,-0.390580028295517,"0,56",1.26375902394522,75.5060611702048,24.5837959573588,4.79999999528297,9531.91477617058,5.19568369035072,152.2495429957,0,0,0,,,,,,2.95,33.92793510243366,4.27780367770274,28.0,6.75,-0.408455014228821,,,0
KAZ,2013,-0.931235909461975,-0.620734989643097,-0.716409802436829,-1.242711186409,-0.375282853841782,"0,56",1.91316832797548,70.9254589997596,32.2228277367805,5.99999999671084,9959.72586930534,5.94283871648418,150.8449074361,0,0,0,,,,,,3.06,32.21786692412735,3.7184417909587,26.0,6.79,-0.402473896741867,,,0
KAZ,2014,-0.825699031352997,-0.0820106193423271,-0.609486997127533,-1.18406569957733,-0.239125564694405,"0,56",-1.28837366004242,79.5049089941235,39.3033128954609,4.20000000566705,10226.7100539683,6.84944977003349,142.2272906421,0,0,0,,,,,,3.17,32.26522127899425,0.836365650337819,29.0,6.86,0.0360181555151939,,,0
KAZ,2015,-0.871615648269653,-0.146881282329559,-0.515273213386536,-1.16385281085968,-0.0906946510076523,"0,56",-5.4122312771503,88.8287191689943,69.5988417211902,1.20000000053288,10196.1226255982,6.67828585615244,100.0,0,0,0,,,,,,3.06,41.88880407517942,-5.84150131882058,28.0,6.97,-0.0383530743420124,,,0
KAZ,2016,-0.832159817218781,-0.142129123210907,-0.513149499893188,-1.20534813404083,-0.161230459809303,"0,56",-5.07331546745494,132.263023778522,44.6311190504376,1.09999999910173,10151.423313302,14.3610942386247,89.2549028002,0,0,0,,,,,,3.06,42.15053622453271,-4.31670897163977,29.0,6.8,0.0014629734214395,,,0
KAZ,2017,-0.839968383312225,-0.065825566649437,-0.48727560043335,-1.24520814418793,0.154857650399208,"0,56",-2.05429721551443,107.118319651629,47.8129167181514,4.10000000257358,10404.2718646317,7.44266321306792,105.8509842848,0,0,0,,,,,,3.06,35.77921851128308,-5.77925654543759,31.0,7.06,0.0243496801704168,,,0
KAZ,2018,-0.492212444543839,-0.0420836359262466,-0.503466427326202,-1.20074665546417,0.0946238711476326,"0,56",-0.984581633983154,99.9939739255341,48.7985436889961,4.09999999309841,10670.2120148279,6.16366247577751,123.0727163662,0,0,0,,,,,,2.94,33.66795125881436,0.978833249452919,31.0,7.14,-0.0524022579193115,,,0
KAZ,2019,-0.286037147045135,0.068847119808197,-0.510017037391663,-1.22943639755249,0.107311986386776,"0,56",-3.8684220835049,100.19315204924,46.9591769895091,4.50000000091883,10989.6840718388,5.33356098916669,113.4860980245,0,0,0,,,,,,2.94,30.66484236534701,-0.810797614970021,34.0,7.26,-0.168037340044975,71.5,,0
KAZ,2020,-0.378142863512039,0.105691097676754,-0.467089861631393,-1.17964041233063,0.106146551668644,"0,56",-6.46182057750937,103.524894751351,59.5652960473204,-2.49999999628,10565.0359816235,6.71815454861464,92.0053865251,0,0,0,,,,,,3.14,35.26981690044415,-7.36107658962769,,7.06,-0.257566839456558,,,0
KAZ,2021,-0.259969383478165,0.0297293178737164,-0.508970081806183,-1.13020265102386,0.077017717063427,"0,56",-1.35935671668035,93.303660774238,42.112194903052,4.29999999729456,10873.3915275276,8.04147134028396,133.3077082906,0,0,0,,,,,,3.08,35.85315222387496,-3.87810338881958,,,-0.232230722904205,,,0
KAZ,2022,-0.185685604810715,0.142756044864655,-0.474670082330704,-1.06711661815643,-0.0112340543419123,"0,56",2.85390106329207,80.4947506076215,44.715191262473,3.19999999970734,11058.3482413407,15.0278644440851,,0,0,0,,,,,,3.08,33.051398183262,1.24608329925369,,,-0.4683538377285,,,0
KAZ,2023,-0.26659306883812,0.146814674139023,-0.446781367063522,-1.00384140014648,0.0659545287489891,"0,56",-3.41952978676609,68.9888545599941,47.058330527986,5.09999999973641,11453.3952725363,14.7249900200331,,0,0,0,,,,,,3.08,31.96911679936581,-0.032522146612171,,,-0.27334600687027,,,0
KEN,2000,-1.14436364173889,-0.62007862329483,-0.921858787536621,-0.810647130012512,-0.394455790519714,"0,57",-1.5693516563302,48.8816816711472,21.0196812552366,0.599695390807426,1195.41296851656,9.98002515350979,100.4252952606,0,0,0,,,,,15.3274334465867,,35.16472735184325,2.50413244161985,,,-1.06835269927979,,4.0,0
KEN,2001,-1.07405710220337,-0.6882858872413635,-0.944356173276901,-0.7450234591960905,-0.285688430070877,"0,57",-2.46632258412886,42.8030792314832,15.8770724297325,3.77990649795343,1202.29348759987,5.73859814341467,95.8066341806,0,0,0,,,,,17.81250096816912,,35.24074413213902,1.02578037877034,,,,,4.0,0
KEN,2002,-1.00375056266785,-0.756493151187897,-0.966853559017181,-0.679399788379669,-0.17692106962204,"0,57",-0.894975876340371,46.7971661071858,16.3518460197548,0.546859530175595,1171.4262517349,1.96130821739162,92.383176658,0,0,0,,,,,17.35814064454274,,38.15891037115126,-0.18169319649129,,,-1.18801403045654,,8.0,0
KEN,2003,-0.96461683511734,-0.705886006355286,-0.923378527164459,-0.257107317447662,-0.328403115272522,"0,57",0.888450320310784,45.5616989858586,15.8395942005604,2.93247554570904,1169.14433674051,9.81569062979654,91.5604753761,0,0,0,,,,,9.77051092711813,,39.02316422232374,0.500876177218776,,,-1.26386892795563,,8.0,0
KEN,2004,-0.897880256175995,-0.666135549545288,-0.864229917526245,-0.211594954133034,-0.274853587150574,"0,57",-0.818703017571567,43.3540299808694,8.28271114274799,5.10429977629738,1191.25443604556,11.6240355442426,91.517647141,0,0,0,,,,,5.045257596654866,,39.32702744064131,1.66285240702486,,6.39,-1.08735477924347,,8.0,0
KEN,2005,-1.0125367641449,-0.709110260009766,-0.880881011486053,-0.244842007756233,-0.288214594125748,"0,57",-1.34655849731384,34.7059410831863,9.98729954136341,5.90666607980057,1223.44738472019,10.3127783574683,90.7515942216,0,0,0,3.0,4.5,3.5,4.0,7.609987545881699,,38.90671464932454,0.497507025109768,,6.79,-1.25050592422485,,8.0,0
KEN,2006,-0.935450911521912,-0.655459582805634,-0.882364630699158,-0.13034650683403,-0.239396661520004,"0,57",-1.97646990538246,26.0902560577936,7.13640902609938,6.47249430015484,1263.54164666211,14.4537342081708,89.5568752867,0,0,0,3.5,4.5,3.5,4.0,-8.00986697136364,5.08,34.60156878964803,-0.131473461585969,,6.68,-1.12698328495026,,8.0,0
KEN,2007,-0.978594720363617,-0.529211044311523,-0.971304595470428,-0.249015316367149,-0.317882090806961,"0,51",-3.2293696026957,23.8155904871498,6.33193280296341,6.85072976998784,1309.91092948216,9.75888023027529,86.9442121107,0,0,0,3.5,4.5,3.5,4.0,4.819090788185103,4.9350000000000005,36.06481968344746,-0.56229852101449,,6.82,-1.30544221401215,,7.0,0
KEN,2008,-1.06836628913879,-0.624475121498108,-0.999996304512024,-0.282543808221817,-0.277211368083954,"0,51",-5.52329630288282,21.4473704486947,4.88681340498547,0.232282744812977,1273.77226103073,26.2398166445063,86.1675116296,0,0,0,3.5,4.0,3.5,4.0,-0.9849969722943328,4.79,36.10549914129126,-1.54801326574248,,6.39,-1.39361536502838,,7.0,0
KEN,2009,-1.0707300901413,-0.664479374885559,-1.02264547348022,-0.331883877515793,-0.178242474794388,"0,51",-3.98728888063669,23.2191740274624,5.14297262607261,3.30693981631089,1276.73503486074,9.23412592394652,96.7796292078,0,0,0,3.5,4.5,3.5,4.0,-10.09600356554835,4.75,31.87356116251837,-2.10304969105769,,6.6,-1.42558062076569,,7.0,0
KEN,2010,-0.911055028438568,-0.582948446273804,-0.953961968421936,-0.218933016061783,-0.136400818824768,"0,51",-5.21669389712653,22.2953111640431,4.40619610700289,8.05847360290906,1340.16467408856,3.96138889115385,95.1124521804,0,0,0,3.5,4.5,3.5,4.0,12.52695849245803,4.71,35.51043039898905,-1.94419121734297,,6.69,-1.16552352905273,,8.0,0
KEN,2011,-0.96374249458313,-0.578526675701141,-0.912996649742126,-0.269520193338394,-0.240827634930611,"0,48",-8.14880935200664,23.9314455090232,4.31690093770715,5.1211061197056,1370.58000874482,14.0224913014704,91.5680542823,0,0,0,3.5,4.0,3.5,4.5,4.526185832268983,4.71,36.56943571578186,-1.67397309632477,,6.51,-1.24479079246521,,8.0,0
KEN,2012,-1.09887766838074,-0.540134847164154,-0.831432938575745,-0.287803679704666,-0.317458748817444,"0,48",-7.4758716615935,23.5760157767792,4.6495039960247,4.56867961444982,1396.30178709756,9.37777003547598,91.1666182542,0,0,0,3.5,4.5,3.5,4.5,9.313511344582883,4.71,36.52651954573123,-2.26965596811412,27.0,6.67,-1.32344126701355,,8.0,0
KEN,2013,-1.03619039058685,-0.477865993976593,-0.715259850025177,-0.212353259325027,-0.326215893030167,"0,48",-7.85152228564967,25.277644789086,4.73075851407227,3.7978483925754,1413.94142522583,5.71749357037733,87.6528848886,0,0,0,3.5,4.5,3.5,4.5,9.293946359699536,5.13,37.79339192818963,-2.70585577104123,27.0,6.68,-1.16693091392517,,9.0,0
KEN,2014,-0.93937611579895,-0.358901530504227,-0.412037432193756,-0.145638465881348,-0.348395675420761,"0,48",-9.34004850596924,27.916456980179,11.362004823099,5.02011100232484,1450.59338202277,6.87815499275949,88.3775803817,0,0,0,3.5,4.5,3.5,4.5,8.249078992173242,5.13,42.30125690252831,-4.23937722576865,25.0,6.74,-1.28224718570709,,9.0,0
KEN,2015,-1.03123271465302,-0.393976986408234,-0.507376968860626,-0.146438285708427,-0.368477910757065,"0,48",-6.30459656347733,31.3058278228131,8.33004713955533,4.96772112759767,1489.11959777284,6.58215429284779,100.0,0,0,0,3.5,4.5,3.5,4.5,6.268805782703843,5.33,42.81938577940934,-3.87364456830408,25.0,6.66,-1.24134790897369,,9.0,0
KEN,2016,-0.914170920848846,-0.402430564165115,-0.457080602645874,-0.114260472357273,-0.357900857925415,"0,48",-5.3970086381703,28.5315668521598,11.1736382993382,4.21351706814744,1517.97796057742,6.29724953814625,99.7216503957,0,0,0,3.5,4.5,3.5,4.5,10.11812871349868,5.33,40.32761162423005,-3.9173059488818,26.0,6.62,-1.35445654392242,,9.0,0
KEN,2017,-0.974906325340271,-0.390356600284576,-0.431836128234863,-0.201042324304581,-0.280637979507446,"0,48",-6.99683322084959,33.4901470475528,14.5974443871521,3.83795817364721,1542.33773973372,8.00564967709945,104.6033030797,0,0,0,3.5,4.5,3.5,4.0,5.656747615859067,5.11,39.35198929410404,-4.3714075919547,28.0,6.58,-1.12843883037567,,9.0,0
KEN,2018,-0.863009214401245,-0.493653178215027,-0.42828243970871,-0.37522828578949,-0.265344053506851,"0,48",-5.41106679141752,34.6140434138868,23.6995062707775,5.64794640709219,1596.69045914945,4.6898064677633,98.3679403125,0,0,0,3.5,4.5,3.5,4.0,8.48796047494691,5.11,39.3598323408541,-3.42382351416267,27.0,6.76,-1.17971229553223,,9.0,0
