country,year,Control_of_Corruption,External_Debt_to_GNI,GDP_Growth,Government_Effectiveness,Rule_of_Law,Voice_and_Accountability,Treatment_Group,Criteria_1,Criteria_2
JAM,2013,-0.304508417844772,92.5263767855286,0.5176860128024,0.0747434422373772,-0.319506496191025,0.54337352514267,1,0,1
JAM,2014,-0.325879484415054,103.505517893663,0.689822357374339,0.202608481049538,-0.237061217427254,0.562573909759521,1,0,1
JAM,2015,-0.284242004156113,102.233103676988,0.92148712538031,0.294699430465698,-0.191494479775429,0.608758866786957,1,0,1
JAM,2016,-0.208746403455734,103.886277421692,1.37522306445538,0.473698228597641,-0.173104882240295,0.681360483169556,1,0,1
JAM,2017,-0.224284201860428,101.365415258748,0.997123062335191,0.552664339542389,-0.134216383099556,0.691000878810883,1,0,1
JAM,2018,-0.23074534535408,115.828374338149,1.88992368121086,0.595467865467072,-0.218186751008034,0.592912912368774,1,0,1
JAM,2019,-0.113761454820633,93.9919704602073,0.892291653822227,0.588935792446136,-0.311447709798813,0.612631320953369,1,0,1
JAM,2020,-0.0458292663097382,105.877611199822,-9.92032244889079,0.528545618057251,-0.241394460201263,0.624157547950745,1,0,1
JAM,2021,-0.0530839860439301,112.44655018381,4.6014245042592,0.376744121313095,-0.196310371160507,0.618980467319489,1,0,1
JAM,2022,-0.02332185767591,94.3616496449966,5.22151984737387,0.603865921497345,-0.070953443646431,0.59103798866272,1,0,1
JAM,2023,-0.112082988023758,80.2195775122473,2.20006147154612,0.407290458679199,-0.174516573548317,0.56428599357605,1,0,1
JOR,2000,0.0611765123903751,129.218123009942,4.24571192079179,0.0169949810951948,0.358365744352341,-0.284868985414505,0,0,0
JOR,2001,,130.076903135917,5.26995757513571,,,,0,0,0
JOR,2002,-0.0623230412602425,134.858416337977,5.78380792679296,0.0788851901888847,0.0616088919341564,-0.796563565731049,0,0,0
JOR,2003,0.333168774843216,120.987761153873,4.16166755544407,0.143887758255005,0.324614763259888,-0.634042143821716,0,0,0
JOR,2004,0.290117710828781,110.353717573538,8.56721424236899,0.015997190028429,0.297468900680542,-0.549854576587677,0,0,0
JOR,2005,0.280934184789658,98.7666113352152,8.14659481079931,-0.0144828595221043,0.299183219671249,-0.514288365840912,0,0,0
JOR,2006,0.279343515634537,89.3343301813528,8.09297527811933,0.171369686722755,0.303705811500549,-0.717004716396332,0,0,0
JOR,2007,0.287263840436935,84.0345273140491,8.17616995204646,0.222188860177994,0.36315992474556,-0.676780760288239,0,0,0
JOR,2008,0.380167007446289,59.8991464158498,7.22038637280139,0.228571236133575,0.397879958152771,-0.737368822097778,0,0,0
JOR,2009,0.16472952067852,57.2775695624817,5.02371007272669,0.230430722236633,0.216567948460579,-0.784575819969177,0,0,0
JOR,2010,0.0383146591484547,62.7590806656665,2.31483422063046,0.0858596563339233,0.146154016256332,-0.799314975738525,0,0,0
JOR,2011,0.0994421243667603,59.7339174529003,2.73717988632104,0.0920686945319176,0.20058399438858,-0.796205163002014,0,0,0
JOR,2012,0.0705865696072578,58.5598260044692,2.42935800100238,0.0400521941483021,0.350899755954742,-0.734492719173431,0,0,0
JOR,2013,0.0657075643539429,67.4266385860852,2.60994737548631,-0.00805195607244968,0.375341713428497,-0.806856155395508,0,0,0
JOR,2014,0.135080352425575,66.2217873926144,3.38407809933472,0.134615451097488,0.467034488916397,-0.753745794296265,0,0,0
JOR,2015,0.244334056973457,67.0927641139484,2.49652879315188,0.10739266872406,0.414704382419586,-0.769339382648468,0,0,0
JOR,2016,0.25069397687912,68.4833967118955,1.9941808493012,0.11637906730175,0.245897457003593,-0.711024165153503,0,0,0
JOR,2017,0.22717559337616,72.5857469158017,2.47359815449045,0.0676038041710854,0.235927596688271,-0.713272511959076,0,0,0
JOR,2018,0.124165490269661,73.9512312696322,1.91907091341564,0.0952311158180237,0.231425076723099,-0.717954337596893,0,0,0
JOR,2019,0.0804593861103058,75.2487080766103,1.75124077866225,0.0748296007514,0.132250651717186,-0.694826781749725,0,0,0
JOR,2020,0.0390526093542576,87.290873683743,-1.10275188309046,0.0949626415967941,0.186624512076378,-0.747906148433685,0,0,0
JOR,2021,0.0265788305550814,90.649566277089,3.65564191030398,0.194549679756165,0.182595565915108,-0.791406750679016,0,0,0
JOR,2022,0.0730289965867996,85.4310028654194,2.64743616429071,0.1941107660532,0.217392534017563,-0.802089989185333,0,0,0
JOR,2023,0.0886586904525757,88.4405279462259,2.67827153754409,0.386213511228561,0.257768124341965,-0.774707794189453,0,0,0
KAZ,2000,-1.14988946914673,75.148132695024,9.80000000214156,-0.778521120548248,-1.15091466903687,-0.965679228305817,0,0,0
KAZ,2001,,72.8453466170761,13.4999999984358,,,,0,0,0
KAZ,2002,-1.1135847568512,77.9528010154769,9.79999999960842,-1.07465088367462,-1.20242607593536,-1.0726033449173,0,0,0
KAZ,2003,-1.02652370929718,79.4635418241711,9.30000000033759,-0.765002310276031,-1.09689700603485,-1.0917055606842,0,0,0
KAZ,2004,-1.10595369338989,82.1972455699714,9.60000000136854,-0.776483058929443,-1.12646734714508,-1.12852549552917,0,0,0
KAZ,2005,-1.01496338844299,85.0559410630998,9.69999999922682,-0.670579016208649,-0.953236162662506,-1.03166806697845,0,0,0
KAZ,2006,-0.995142638683319,103.886110915605,10.7,-0.477032124996185,-1.10211932659149,-1.18962633609772,0,0,0
KAZ,2007,-0.992244720458984,104.718369407138,8.89999999999405,-0.66585373878479,-1.03190290927887,-1.16357934474945,0,0,0
KAZ,2008,-0.980641484260559,93.5758909579848,3.30000000021091,-0.524131655693054,-0.926385998725891,-1.09226036071777,0,0,0
KAZ,2009,-0.9315185546875,106.657658372815,1.19999999942873,-0.440470606088638,-0.723441064357758,-1.07559907436371,0,0,0
KAZ,2010,-1.00106000900269,92.6005686097178,7.30000000329814,-0.492905259132385,-0.695639729499817,-1.13225626945496,0,0,0
KAZ,2011,-0.996684908866882,75.4058752094542,7.40000000144188,-0.511159062385559,-0.641633808612823,-1.12136948108673,0,0,0
KAZ,2012,-0.921265780925751,75.5060611702048,4.79999999528297,-0.525388717651367,-0.772899031639099,-1.17672073841095,0,0,0
KAZ,2013,-0.931235909461975,70.9254589997596,5.99999999671084,-0.620734989643097,-0.716409802436829,-1.242711186409,0,0,0
KAZ,2014,-0.825699031352997,79.5049089941235,4.20000000566705,-0.0820106193423271,-0.609486997127533,-1.18406569957733,0,0,0
KAZ,2015,-0.871615648269653,88.8287191689943,1.20000000053288,-0.146881282329559,-0.515273213386536,-1.16385281085968,0,0,0
KAZ,2016,-0.832159817218781,132.263023778522,1.09999999910173,-0.142129123210907,-0.513149499893188,-1.20534813404083,0,0,0
KAZ,2017,-0.839968383312225,107.118319651629,4.10000000257358,-0.065825566649437,-0.48727560043335,-1.24520814418793,0,0,0
KAZ,2018,-0.492212444543839,99.9939739255341,4.09999999309841,-0.0420836359262466,-0.503466427326202,-1.20074665546417,0,0,0
KAZ,2019,-0.286037147045135,100.19315204924,4.50000000091883,0.068847119808197,-0.510017037391663,-1.22943639755249,0,0,0
KAZ,2020,-0.378142863512039,103.524894751351,-2.49999999628,0.105691097676754,-0.467089861631393,-1.17964041233063,0,0,0
KAZ,2021,-0.259969383478165,93.303660774238,4.29999999729456,0.0297293178737164,-0.508970081806183,-1.13020265102386,0,0,0
KAZ,2022,-0.185685604810715,80.4947506076215,3.19999999970734,0.142756044864655,-0.474670082330704,-1.06711661815643,0,0,0
KAZ,2023,-0.26659306883812,68.9888545599941,5.09999999973641,0.146814674139023,-0.446781367063522,-1.00384140014648,0,0,0
KEN,2000,-1.14436364173889,48.8816816711472,0.599695390807426,-0.62007862329483,-0.921858787536621,-0.810647130012512,0,0,0
KEN,2001,,42.8030792314832,3.77990649795343,,,,0,0,0
KEN,2002,-1.00375056266785,46.7971661071858,0.546859530175595,-0.756493151187897,-0.966853559017181,-0.679399788379669,0,0,0
KEN,2003,-0.96461683511734,45.5616989858586,2.93247554570904,-0.705886006355286,-0.923378527164459,-0.257107317447662,0,0,0
KEN,2004,-0.897880256175995,43.3540299808694,5.10429977629738,-0.666135549545288,-0.864229917526245,-0.211594954133034,0,0,0
KEN,2005,-1.0125367641449,34.7059410831863,5.90666607980057,-0.709110260009766,-0.880881011486053,-0.244842007756233,0,0,0
KEN,2006,-0.935450911521912,26.0902560577936,6.47249430015484,-0.655459582805634,-0.882364630699158,-0.13034650683403,0,0,0
KEN,2007,-0.978594720363617,23.8155904871498,6.85072976998784,-0.529211044311523,-0.971304595470428,-0.249015316367149,0,0,0
KEN,2008,-1.06836628913879,21.4473704486947,0.232282744812977,-0.624475121498108,-0.999996304512024,-0.282543808221817,0,0,0
KEN,2009,-1.0707300901413,23.2191740274624,3.30693981631089,-0.664479374885559,-1.02264547348022,-0.331883877515793,0,0,0
KEN,2010,-0.911055028438568,22.2953111640431,8.05847360290906,-0.582948446273804,-0.953961968421936,-0.218933016061783,0,0,0
KEN,2011,-0.96374249458313,23.9314455090232,5.1211061197056,-0.578526675701141,-0.912996649742126,-0.269520193338394,0,0,0
KEN,2012,-1.09887766838074,23.5760157767792,4.56867961444982,-0.540134847164154,-0.831432938575745,-0.287803679704666,0,0,0
KEN,2013,-1.03619039058685,25.277644789086,3.7978483925754,-0.477865993976593,-0.715259850025177,-0.212353259325027,0,0,0
KEN,2014,-0.93937611579895,27.916456980179,5.02011100232484,-0.358901530504227,-0.412037432193756,-0.145638465881348,0,0,0
KEN,2015,-1.03123271465302,31.3058278228131,4.96772112759767,-0.393976986408234,-0.507376968860626,-0.146438285708427,0,0,0
KEN,2016,-0.914170920848846,28.5315668521598,4.21351706814744,-0.402430564165115,-0.457080602645874,-0.114260472357273,0,0,0
KEN,2017,-0.974906325340271,33.4901470475528,3.83795817364721,-0.390356600284576,-0.431836128234863,-0.201042324304581,0,0,0
KEN,2018,-0.863009214401245,34.6140434138868,5.64794640709219,-0.493653178215027,-0.42828243970871,-0.37522828578949,0,0,0
KEN,2019,-0.806061267852783,35.4042862038635,5.11415885767801,-0.441659152507782,-0.464812368154526,-0.308262407779694,0,0,0
KEN,2020,-0.87534761428833,38.0454096339675,-0.272766327438816,-0.399473369121552,-0.579112708568573,-0.341349542140961,0,0,0
KEN,2021,-0.734718978404999,38.1042168095825,7.59048947333467,-0.325909495353699,-0.42144787311554,-0.351733297109604,0,0,0
KEN,2022,-0.759503602981567,36.8769031537885,4.85998104287999,-0.329533219337463,-0.317989438772202,-0.150899544358253,0,0,0
KEN,2023,-0.770913004875183,40.4232521954815,5.55587301319866,-0.303605198860168,-0.326221644878387,-0.124170683324337,0,0,0
KGZ,2000,-1.00747871398926,150.487956730821,5.44333663288322,-0.405962914228439,-0.906720697879791,-1.09425985813141,0,0,0
KGZ,2001,,124.409089324724,5.32162141190466,,,,0,0,0
KGZ,2002,-1.06477046012878,126.466715101522,-0.0173246130360667,-0.563407242298126,-0.853914260864258,-1.01542329788208,0,0,0
KGZ,2003,-1.03281939029694,115.690013435844,7.03029319731168,-0.556115865707397,-0.760160028934479,-1.02784180641174,0,0,0
KGZ,2004,-1.0977121591568,121.400576320591,7.02681242497607,-0.657609522342682,-0.793166995048523,-1.01614332199097,0,0,0
KGZ,2005,-1.26726925373077,95.1289910008908,-0.175515404044219,-0.875677227973938,-1.1232408285141,-0.88755065202713,0,0,0
KGZ,2006,-1.32556045055389,93.1834816644595,3.10289874199981,-0.815081477165222,-1.31729280948639,-0.759082138538361,0,0,0
KGZ,2007,-1.32909786701202,76.7242289581745,8.54287477507607,-0.786064028739929,-1.32194709777832,-0.962735652923584,0,0,0
KGZ,2008,-1.23223948478699,73.5437727684918,8.40161604861429,-0.79922616481781,-1.38291394710541,-1.09176480770111,0,0,0
KGZ,2009,-1.31282722949982,91.3533289075321,2.88629457537731,-0.96954619884491,-1.32975375652313,-1.01985239982605,0,0,0
KGZ,2010,-1.17509734630585,91.7410935375773,-0.471566596791618,-0.656763851642609,-1.26945745944977,-0.934311151504517,0,0,0
KGZ,2011,-1.23196542263031,99.1762629048855,5.95627429693504,-0.636238276958466,-1.19611263275146,-0.68298727273941,0,0,0
KGZ,2012,-1.15086257457733,93.7846806920141,-0.0881501998439376,-0.64659321308136,-1.1348477602005,-0.611097157001495,0,0,0
KGZ,2013,-1.16229820251465,98.5990223853721,10.9154694528045,-0.649990081787109,-1.11533272266388,-0.538330972194672,0,0,0
KGZ,2014,-1.13007795810699,101.757857315114,4.02403863083252,-0.871007263660431,-0.936236679553986,-0.462573677301407,0,0,0
KGZ,2015,-1.17951929569244,120.298263428398,3.87582544512439,-0.978849112987518,-1.01451683044434,-0.404144912958145,0,0,0
KGZ,2016,-1.10505127906799,123.520841603547,4.33585592190116,-0.965182244777679,-1.04514920711517,-0.418315917253494,0,0,0
KGZ,2017,-1.07767915725708,110.883039410088,4.73993722377884,-0.75117963552475,-0.947072088718414,-0.428766906261444,0,0,0
KGZ,2018,-0.961097419261932,101.791028770854,3.75791013557165,-0.646288573741913,-0.928701460361481,-0.354231774806976,0,0,0
KGZ,2019,-0.960630595684052,98.3979993938565,4.60062565707598,-0.731618404388428,-0.914637327194214,-0.45369553565979,0,0,0
KGZ,2020,-1.12495839595795,108.254915900414,-7.14897757727955,-0.576322257518768,-0.962204277515411,-0.57676887512207,0,0,0
KGZ,2021,-1.15049564838409,105.027564630253,5.50700762671923,-0.776387393474579,-1.09876596927643,-0.590281307697296,0,0,0
KGZ,2022,-1.23040282726288,82.1427748417892,8.96750520041391,-0.890511035919189,-1.14770913124084,-0.730020940303802,0,0,0
KGZ,2023,-1.22109532356262,73.3319716501538,6.15139183716032,-0.890727877616882,-1.1741224527359,-0.723200380802155,0,0,0
KHM,2000,-0.967182695865631,58.9890200594618,9.99358032294626,-0.897491276264191,-1.08395493030548,-0.78078281879425,0,0,0
KHM,2001,,54.4127011258918,7.38971065070517,,,,0,0,0
KHM,2002,-0.990784227848053,55.4364307675912,6.26507280509637,-0.807996273040771,-1.16286170482635,-0.740299761295319,0,0,0
KHM,2003,-0.989836037158966,55.0680862607405,10.2836813071691,-0.918026566505432,-1.15510833263397,-0.899962723255157,0,0,0
KHM,2004,-1.05834627151489,50.9863394730641,9.45769481103929,-0.907455146312714,-1.21447193622589,-0.870825171470642,0,0,0
KHM,2005,-1.22373998165131,43.2899682938907,13.3033338358455,-1.00211262702942,-1.24178218841553,-1.01733839511871,0,0,0
KHM,2006,-1.26038551330566,37.766117598302,10.9433600681694,-0.981054723262787,-1.23822462558746,-0.931646049022675,0,0,0
KHM,2007,-1.15168952941895,22.9377892017391,10.398458101201,-0.912372171878815,-1.14518678188324,-0.927987039089203,0,0,0
KHM,2008,-1.24171054363251,22.5419434998511,7.47636606631011,-1.00112020969391,-1.1556795835495,-0.971139132976532,0,0,0
KHM,2009,-1.18124008178711,27.4111258405771,4.07477850599065,-0.960240483283997,-1.12396168708801,-0.913421928882599,0,0,0
KHM,2010,-1.24900782108307,29.9079298562544,5.07691843229247,-0.96263325214386,-1.12309193611145,-0.927240490913391,0,0,0
KHM,2011,-1.25564956665039,30.0346821119272,7.28665813879552,-0.872488141059875,-1.05048811435699,-0.914128303527832,0,0,0
KHM,2012,-1.08068156242371,39.3601562466196,7.65025657870362,-0.821808159351349,-0.981346189975739,-0.961479783058167,0,0,0
KHM,2013,-1.06403398513794,40.1421051269754,7.8574997554252,-0.914554417133331,-1.0077155828476,-0.981061398983002,0,0,0
KHM,2014,-1.14717364311218,39.4128430594086,8.00032074618566,-0.698889017105103,-0.954232573509216,-1.1079341173172,0,0,0
KHM,2015,-1.15356171131134,40.7230142466011,7.20703472529512,-0.742889702320099,-0.996886312961578,-1.12285590171814,0,0,0
KHM,2016,-1.30162787437439,39.4539584634729,7.90550116130704,-0.741827428340912,-1.08159899711609,-1.10550320148468,0,0,0
KHM,2017,-1.31654536724091,40.5247372404318,8.07503915535979,-0.695688724517822,-1.07415091991425,-1.15511238574982,0,0,0
KHM,2018,-1.35710227489471,42.5790223236648,8.77622376224463,-0.599801898002625,-1.13500821590424,-1.23299634456635,0,0,0
KHM,2019,-1.32349991798401,43.8420604692935,7.93695013588524,-0.623299896717072,-0.954927742481232,-1.2200665473938,0,0,0
KHM,2020,-1.27204155921936,52.188099607325,-3.55572193406549,-0.450370341539383,-0.96412593126297,-1.35713589191437,0,0,0
KHM,2021,-1.19797551631927,56.7989386581091,3.08984284148661,-0.474705845117569,-0.919177949428558,-1.43381345272064,0,0,0
KHM,2022,-1.24161159992218,58.4582111650464,5.10336888677125,-0.351413905620575,-0.865880906581879,-1.30993676185608,0,0,0
KHM,2023,-1.29921674728394,54.4506490870996,4.96006658918908,-0.305874288082123,-0.819127440452576,-1.29242181777954,0,0,0
LAO,2000,-0.696313202381134,152.434338096078,5.79878232861959,-0.650617778301239,-1.0572007894516,-1.3412059545517,1,1,0
LAO,2001,,152.134629081711,5.75141287983195,,,,1,1,0
LAO,2002,-0.673779785633087,187.053416904778,5.91874368370564,-0.859748542308807,-1.25275146961212,-1.7388927936554,1,1,0
LAO,2003,-0.86640602350235,131.223016603675,6.06700230344272,-1.01234650611877,-1.38021075725555,-1.77545630931854,1,1,0
LAO,2004,-1.14759469032288,129.967913826323,6.35769548008234,-1.03074407577515,-1.25965797901154,-1.55103635787964,1,1,0
LAO,2005,-1.31761395931244,122.802305436034,7.10756836811267,-1.2096973657608,-1.1734801530838,-1.65545511245728,1,1,0
LAO,2006,-1.33152568340302,116.579934076567,8.61926620832807,-0.992693543434143,-1.01482832431793,-1.73277974128723,1,1,0
LAO,2007,-1.28131055831909,122.379419523275,7.59682880054878,-0.909020006656647,-0.956503331661224,-1.71849822998047,1,1,0
LAO,2008,-1.20606291294098,108.909163197963,7.82490276337012,-0.892137885093689,-0.874180316925049,-1.70953750610352,1,1,0
LAO,2009,-1.24884247779846,112.562436333996,7.50177491225853,-0.962556421756744,-1.04979801177979,-1.69936954975128,1,1,0
LAO,2010,-1.19573104381561,98.1146486878917,8.52690551739714,-0.868846118450165,-0.974354088306427,-1.67684030532837,1,1,0
LAO,2011,-1.19296872615814,86.8178584446706,8.03865268023726,-0.839057266712189,-1.00235879421234,-1.67850601673126,1,1,0
LAO,2012,-1.02507245540619,77.4445850066649,8.02609843461283,-0.84342086315155,-0.856835246086121,-1.64357113838196,1,1,0
LAO,2013,-0.940677523612976,72.2356205656397,8.02630022699017,-0.735925436019897,-0.803551852703094,-1.6496410369873,1,1,0
LAO,2014,-0.853773772716522,75.946515884575,7.61196343979319,-0.416736543178558,-0.755931556224823,-1.73345708847046,1,1,0
LAO,2015,-0.944427311420441,84.8325739894393,7.27006584373785,-0.554749190807343,-0.818589389324188,-1.75356042385101,1,1,0
LAO,2016,-0.986850142478943,90.1854211889528,7.02283625501138,-0.432250291109085,-0.811208486557007,-1.7593549489975,1,1,0
LAO,2017,-0.966396510601044,94.4841066015353,6.8925308726989,-0.416755855083466,-0.90196168422699,-1.75158488750458,1,1,0
LAO,2018,-0.997348785400391,92.8963723783156,6.24796000755872,-0.723394215106964,-0.863126993179321,-1.75008547306061,1,1,0
LAO,2019,-1.07688283920288,108.809840672355,5.4577350924848,-0.816677272319794,-0.968784987926483,-1.81567823886871,1,1,0
LAO,2020,-1.08315575122833,118.992594249562,0.503031829018681,-0.739336550235748,-0.882887125015259,-1.7927041053772,1,1,0
LAO,2021,-1.05511438846588,109.520238437017,2.52835100486102,-0.616476833820343,-0.663916766643524,-1.67831230163574,1,1,0
LAO,2022,-0.96577924489975,133.65897042795,2.70742652643155,-0.597129583358765,-0.804427981376648,-1.65810883045197,1,1,0
LAO,2023,-0.973836362361908,138.571986918665,3.74568140158232,-0.6432785987854,-0.832905530929565,-1.63225436210632,1,1,0
LBN,2000,-0.466838240623474,57.305256504156,1.34187161970405,0.0260655991733074,-0.165970459580421,-0.314059346914291,0,0,0
LBN,2001,,77.0617647435833,3.83966927702973,,,,0,0,0
LBN,2002,-0.415403097867966,95.7733438384402,3.42314982843781,-0.207287535071373,-0.278718441724777,-0.662610352039337,0,0,0
LBN,2003,-0.612619996070862,113.624263035756,3.22709826879041,-0.14708548784256,-0.346831738948822,-0.491062015295029,0,0,0
LBN,2004,-0.5928635597229,112.084690571295,6.67944461641103,-0.167148128151894,-0.201959788799286,-0.413962543010712,0,0,0
LBN,2005,-0.532331883907318,106.984723089785,2.68577931016345,-0.118025802075863,-0.232234254479408,-0.281063884496689,0,0,0
LBN,2006,-0.999498069286346,109.252730343138,1.54951500083213,-0.162207126617432,-0.601163983345032,-0.387200713157654,0,0,0
LBN,2007,-0.939466238021851,101.384837888025,9.31062252641144,-0.228115558624268,-0.656928777694702,-0.467368990182877,0,0,0
LBN,2008,-0.858251392841339,148.932157399562,9.06912826789082,-0.323701977729797,-0.606169164180756,-0.422118216753006,0,0,0
LBN,2009,-0.871679723262787,131.15420398172,10.232155577776,-0.392095685005188,-0.614996731281281,-0.355243325233459,0,0,0
LBN,2010,-0.915250718593597,126.057297253669,7.97513555844932,-0.143460005521774,-0.644749224185944,-0.331291496753693,0,0,0
LBN,2011,-0.900145947933197,125.137775667251,0.86733987855277,-0.142604574561119,-0.634227335453033,-0.390134036540985,0,0,0
LBN,2012,-0.8656907081604,127.183947125468,2.56479133680038,-0.24008908867836,-0.70023500919342,-0.385833382606506,0,0,0
LBN,2013,-0.924606800079346,133.09260381331,3.8278734986016,-0.307863891124725,-0.731825530529022,-0.405027210712433,0,0,0
LBN,2014,-1.04265034198761,135.642578798336,2.48406010500743,-0.256652057170868,-0.721162438392639,-0.420372486114502,0,0,0
LBN,2015,-0.901912569999695,138.037049353472,0.462320792597581,-0.40157213807106,-0.807239651679993,-0.462583661079407,0,0,0
LBN,2016,-0.990380108356476,138.108135215331,1.55454940856943,-0.483212560415268,-0.810822367668152,-0.519748091697693,0,0,0
LBN,2017,-1.02818787097931,140.415751719726,0.903028464073813,-0.460771948099136,-0.810203075408936,-0.576072156429291,0,0,0
LBN,2018,-1.13296115398407,148.078933065913,-1.88470575631651,-0.67380428314209,-0.782591283321381,-0.514117658138275,0,0,0
LBN,2019,-1.16905236244202,146.73341339503,-6.91492472851026,-0.809089601039886,-0.852763473987579,-0.515947341918945,0,0,0
LBN,2020,-1.17952060699463,224.364772349608,-21.3998996914321,-1.20542764663696,-0.905838549137115,-0.556133270263672,0,0,0
LBN,2021,-1.2485339641571,314.984380380242,-7.00123862514116,-1.31225943565369,-1.09179306030273,-0.628039598464966,0,0,0
LBN,2022,-1.12730157375336,332.760268470792,-0.621678970663112,-1.45929002761841,-1.10306346416473,-0.63062995672226,0,0,0
LBN,2023,-1.22706246376038,,,-1.58038187026978,-1.16507518291473,-0.654260396957397,0,0,0
LBR,2000,-1.09891521930695,367.107730688584,28.6159342546183,-1.79194414615631,-1.88086950778961,-1.03144466876984,0,0,0
LBR,2001,,405.065965604016,2.92027476569781,,,,0,0,0
LBR,2002,-1.03428864479065,431.582447676914,3.76301761700071,-1.53170728683472,-1.63125288486481,-1.26985847949982,0,0,0
LBR,2003,-1.15174722671509,610.451857796697,-30.145132727942,-1.41765511035919,-1.53364610671997,-1.44594633579254,0,0,0
LBR,2004,-1.32960569858551,528.599561010111,2.61984689477413,-1.41659450531006,-1.56316363811493,-1.29151952266693,0,0,0
LBR,2005,-1.20153045654297,497.930342959329,5.28121245309295,-1.41505181789398,-1.31993782520294,-0.417990475893021,0,0,0
LBR,2006,-0.723485767841339,433.48381412449,8.04390997190059,-1.21079874038696,-0.88390976190567,-0.167643144726753,0,0,0
LBR,2007,-0.476487666368484,309.974366604395,9.53527536282282,-1.16072571277618,-0.906182289123535,-0.142709940671921,0,0,0
LBR,2008,-0.791121184825897,201.789268647855,7.14569112811476,-1.21804714202881,-1.10597169399261,-0.184938192367554,0,0,0
LBR,2009,-0.607343435287476,113.975572094097,5.30054050291531,-1.19092416763306,-1.0251601934433,-0.163391470909119,0,0,0
LBR,2010,-0.57457423210144,23.0315492154157,6.09982524004147,-1.2520444393158,-0.973339378833771,-0.211385726928711,0,0,0
LBR,2011,-0.690497636795044,19.7276597172072,8.20076822497064,-1.22095167636871,-0.93740850687027,-0.256350547075272,0,0,0
LBR,2012,-0.60703831911087,19.2577725798571,7.99381444555367,-1.15850818157196,-0.888212502002716,-0.306616246700287,0,0,0
LBR,2013,-0.718398809432983,18.457325196058,8.68728781639683,-1.3646342754364,-0.882252216339111,-0.387397348880768,0,0,0
LBR,2014,-0.779788851737976,23.5589488469405,0.701393100287518,-1.3380823135376,-0.803825914859772,-0.27653294801712,0,0,0
LBR,2015,-0.667323768138885,28.4158109206357,-0.0185649695590939,-1.37358951568604,-0.876839280128479,-0.230625435709953,0,0,0
LBR,2016,-0.74327677488327,30.4845908423749,-1.5549586174878,-1.31663775444031,-0.967119812965393,-0.106623388826847,0,0,0
LBR,2017,-0.687090396881104,36.2106840973394,2.45515592012239,-1.36426866054535,-0.969253301620483,0.0406227819621563,0,0,0
LBR,2018,-0.87186872959137,38.7698580238404,1.15757512207355,-1.32320761680603,-1.00164043903351,-0.0279038082808256,0,0,0
LBR,2019,-0.917654991149902,42.7115308179515,-2.46729763532686,-1.39497494697571,-1.00460588932037,-0.0757914185523987,0,0,0
LBR,2020,-0.904334425926208,50.6203668581787,-2.98249127649473,-1.45912337303162,-1.0347945690155,-0.0748008266091347,0,0,0
LBR,2021,-0.937883019447327,56.1046539423369,4.98671283481617,-1.40994322299957,-0.942662179470062,-0.022379944100976,0,0,0
LBR,2022,-0.925476372241974,50.7592543655145,4.80810517290655,-1.43107986450195,-0.91592663526535,-0.00215343944728374,0,0,0
LBR,2023,-0.888349294662476,52.3835892160323,4.68375688761311,-1.35536432266235,-1.03163075447083,0.0538939349353313,0,0,0
LCA,2000,,25.5648122961486,0.0487485535201131,,0.839712262153625,1.0800769329071,0,0,0
LCA,2001,,30.5749566895284,-3.40806396189404,,,,0,0,0
LCA,2002,,33.9524836021099,0.416450493043214,,0.83394581079483,1.10161948204041,0,0,0
LCA,2003,,36.1719322582185,4.26461148738223,,0.833284139633179,1.09449088573456,0,0,0
LCA,2004,0.276366174221039,36.3558580820767,7.2674088699471,0.374004453420639,0.80376410484314,0.612667918205261,0,0,0
LCA,2005,1.22305524349213,39.7712967737143,-0.410304726290235,1.08787608146667,0.826629877090454,1.20294749736786,0,0,0
LCA,2006,1.15447616577148,30.9513783346563,6.19525729141048,0.808551013469696,0.873946964740753,1.19100308418274,0,0,0
LCA,2007,1.1724054813385,37.9316581118115,1.69161857433913,0.745012640953064,0.848823130130768,1.17925786972046,0,0,0
LCA,2008,1.3077244758606,61.3440076757652,4.94932194028057,0.791182458400726,0.912249743938446,1.22206425666809,0,0,0
LCA,2009,1.33094000816345,32.3527651548467,-2.82889954830628,0.933032631874084,0.890109956264496,1.21314013004303,0,0,0
LCA,2010,1.2867397069931,40.5310581379449,0.330018546071486,0.832244396209717,0.852938830852509,1.20220327377319,0,0,0
LCA,2011,1.29547333717346,29.4366681321022,4.32694280532142,0.942930459976196,0.826713979244232,1.16067218780518,0,0,0
LCA,2012,1.05189907550812,27.7283173611782,-0.108756148262358,0.740419745445251,0.720896303653717,1.11139535903931,0,0,0
LCA,2013,1.07982444763184,29.5447284160335,-2.00502437372521,0.782587110996246,0.771124660968781,1.1119601726532,0,0,0
LCA,2014,0.489098608493805,32.6811091783269,1.52087435207136,0.0401808135211468,0.625947833061218,1.12760138511658,0,0,0
LCA,2015,0.618412554264069,31.9760745811229,0.100928143120058,-0.0138273686170578,0.698265910148621,1.02246224880219,0,0,0
LCA,2016,0.641073226928711,30.9276012401473,3.42809695148472,0.0989751070737839,0.548994958400726,1.01202476024628,0,0,0
LCA,2017,0.58398574590683,33.0563957819181,3.38137472283815,0.384870171546936,0.598340749740601,0.985149562358856,0,0,0
